event_id,employee_id,platform,event_type,timestamp
EV000438,EMP0019,AD,Login,2026-05-16T20:42
EV000439,EMP0019,AD,TokenUse,2026-01-29T11:59
EV000440,EMP0019,AD,Login,2026-04-06T11:56
EV000441,EMP0019,AD,TokenUse,2026-05-29T03:11
EV000442,EMP0019,AWS,TokenUse,2026-04-28T23:26
EV000443,EMP0019,GitHub,S3Access,2025-12-27T05:12
EV000444,EMP0019,AD,Login,2026-01-16T12:10
EV000445,EMP0019,Okta,S3Access,2026-03-20T18:14
EV000446,EMP0019,Okta,TokenUse,2026-04-08T05:03
EV000447,EMP0019,Salesforce,S3Access,2026-01-26T16:54
EV000448,EMP0019,Salesforce,TokenUse,2025-12-24T02:41
EV000449,EMP0019,Salesforce,Login,2026-05-14T04:48
EV000450,EMP0020,AD,RepoAccess,2026-03-05T08:31
EV000451,EMP0020,Salesforce,DataExport,2026-03-20T00:54
EV000452,EMP0020,AD,DataExport,2026-02-12T06:02
EV000453,EMP0020,Salesforce,TicketUpdate,2026-04-16T08:33
EV000454,EMP0020,AD,Logout,2026-05-19T05:07
EV000455,EMP0020,Okta,TokenUse,2026-01-14T23:42
EV000456,EMP0020,GitHub,TokenUse,2026-05-03T03:20
EV000457,EMP0020,GitHub,TicketUpdate,2026-05-01T16:49
EV000458,EMP0020,Salesforce,Logout,2026-05-18T08:02
EV000459,EMP0020,AWS,S3Access,2026-02-10T11:42
EV000460,EMP0020,GitHub,DataExport,2026-04-01T01:50
EV000461,EMP0020,AD,DataExport,2026-01-22T13:16
EV000462,EMP0020,AD,TokenUse,2026-04-25T17:44
EV000463,EMP0020,AD,S3Access,2026-03-20T18:53
EV000464,EMP0020,Salesforce,RepoAccess,2025-12-30T15:10
EV000465,EMP0020,GitHub,TicketUpdate,2026-04-24T15:30
EV000466,EMP0020,Okta,TokenUse,2026-01-08T07:33
EV000467,EMP0020,Salesforce,RoleChange,2026-01-05T20:33
EV000468,EMP0020,AWS,RoleChange,2026-05-01T06:16
EV000469,EMP0020,AD,TokenUse,2026-01-07T23:21
EV000470,EMP0020,Okta,RepoAccess,2026-05-25T04:24
EV000471,EMP0020,GitHub,S3Access,2026-05-28T18:02
EV000472,EMP0021,AD,Logout,2026-04-20T21:30
EV000473,EMP0021,AD,RepoAccess,2026-03-15T22:48
EV000474,EMP0021,GitHub,TicketUpdate,2026-02-02T16:32
EV000475,EMP0021,AWS,TokenUse,2026-03-31T10:26
EV000476,EMP0021,GitHub,RepoAccess,2026-05-03T19:55
EV000477,EMP0021,AWS,TokenUse,2026-04-26T10:29
EV000478,EMP0021,GitHub,S3Access,2026-05-20T19:34
EV000479,EMP0021,Okta,TokenUse,2026-03-19T21:20
EV000480,EMP0021,AD,S3Access,2026-02-13T21:41
EV000481,EMP0021,AWS,TokenUse,2026-02-21T06:39
EV000482,EMP0021,Okta,RoleChange,2026-03-24T05:06
EV000483,EMP0021,AWS,RoleChange,2026-02-28T05:11
EV000484,EMP0021,Okta,DataExport,2026-04-25T22:55
EV000485,EMP0021,AWS,Login,2026-05-19T10:38
EV000486,EMP0021,Okta,DataExport,2026-01-11T09:48
EV000487,EMP0021,Okta,RoleChange,2026-03-08T11:29
EV000488,EMP0021,Okta,TokenUse,2026-01-23T11:27
EV000489,EMP0021,AD,RoleChange,2026-05-08T20:55
EV000490,EMP0021,GitHub,Login,2026-05-02T12:10
EV000491,EMP0021,Okta,TokenUse,2026-02-12T15:44
EV000492,EMP0021,Salesforce,DataExport,2026-02-15T20:13
EV000493,EMP0021,Salesforce,S3Access,2026-04-26T09:15
EV000494,EMP0021,Okta,Login,2026-03-09T03:31
EV000495,EMP0021,AWS,S3Access,2026-04-23T15:23
EV000496,EMP0021,GitHub,S3Access,2026-05-12T13:22
EV000497,EMP0022,GitHub,Logout,2026-01-28T23:34
EV000498,EMP0022,Salesforce,DataExport,2026-01-06T07:59
EV000499,EMP0022,AD,TicketUpdate,2026-01-16T07:43
EV000500,EMP0022,AD,RoleChange,2026-01-17T10:24
EV000501,EMP0022,AWS,TicketUpdate,2026-04-20T13:17
EV000502,EMP0022,AD,TokenUse,2026-03-09T16:39
EV000503,EMP0022,AWS,TokenUse,2026-03-28T05:03
EV000504,EMP0022,GitHub,S3Access,2026-01-04T17:20
EV000505,EMP0022,Okta,DataExport,2026-04-14T19:21
EV000506,EMP0022,Salesforce,S3Access,2026-03-01T04:32
EV000507,EMP0022,AWS,DataExport,2026-02-10T15:02
EV000508,EMP0022,GitHub,DataExport,2026-03-18T01:45
EV000509,EMP0022,Okta,Login,2026-04-15T21:55
EV000510,EMP0022,AD,TokenUse,2026-01-08T10:51
EV000511,EMP0022,GitHub,DataExport,2025-12-31T00:21
EV000512,EMP0022,Okta,Logout,2026-02-23T18:26
EV000513,EMP0022,AD,Logout,2026-02-10T04:56
EV000514,EMP0022,GitHub,TokenUse,2026-04-04T18:03
EV000515,EMP0022,GitHub,Logout,2026-04-22T12:55
EV000516,EMP0022,Salesforce,TicketUpdate,2026-04-16T21:59
EV000517,EMP0023,GitHub,S3Access,2026-01-03T10:13
EV000518,EMP0023,Salesforce,TokenUse,2026-03-12T14:32
EV000519,EMP0023,Salesforce,TicketUpdate,2026-04-06T19:23
EV000520,EMP0023,AD,TokenUse,2026-05-10T00:54
EV000521,EMP0023,AWS,TokenUse,2026-03-11T14:59
EV000522,EMP0023,Okta,TokenUse,2026-02-28T15:02
EV000523,EMP0023,Salesforce,TokenUse,2026-04-29T13:01
EV000524,EMP0023,AD,RoleChange,2026-04-22T06:43
EV000525,EMP0023,AD,TokenUse,2026-05-14T03:13
EV000526,EMP0023,GitHub,DataExport,2026-01-05T22:44
EV000527,EMP0023,AWS,Login,2026-02-28T08:37
EV000528,EMP0023,Okta,TokenUse,2026-05-23T18:02
EV000529,EMP0023,GitHub,TicketUpdate,2026-01-30T06:13
EV000530,EMP0023,AD,DataExport,2026-04-06T00:21
EV000531,EMP0023,Salesforce,RoleChange,2026-04-28T11:22
EV000532,EMP0023,AWS,DataExport,2026-03-16T00:25
EV000533,EMP0023,AWS,RoleChange,2026-01-27T22:08
EV000534,EMP0023,AD,Login,2026-04-26T06:23
EV000535,EMP0023,Okta,Login,2026-02-07T10:27
EV000536,EMP0023,AD,TicketUpdate,2026-05-29T01:51
EV000537,EMP0023,AWS,DataExport,2026-04-06T19:26
EV000538,EMP0023,Okta,RepoAccess,2026-01-29T01:00
EV000539,EMP0023,AD,S3Access,2026-03-31T11:06
EV000540,EMP0023,AWS,TicketUpdate,2026-05-19T07:48
EV000541,EMP0023,Salesforce,TokenUse,2026-04-04T17:01
EV000542,EMP0023,AWS,TokenUse,2025-12-30T05:14
EV000543,EMP0024,AD,S3Access,2026-05-23T08:46
EV000544,EMP0024,AWS,DataExport,2026-03-28T02:53
EV000545,EMP0024,GitHub,S3Access,2026-04-06T23:32
EV000546,EMP0024,Salesforce,RoleChange,2026-05-31T15:12
EV000547,EMP0024,Okta,TokenUse,2026-02-14T21:01
EV000548,EMP0024,Salesforce,Logout,2026-05-14T10:21
EV000549,EMP0024,GitHub,RepoAccess,2026-02-01T21:20
EV000550,EMP0024,AWS,RepoAccess,2026-02-23T14:36
EV000551,EMP0024,Salesforce,TicketUpdate,2026-03-14T12:53
EV000552,EMP0024,GitHub,Logout,2026-03-12T14:37
EV000553,EMP0024,AD,RoleChange,2026-01-08T23:10
EV000554,EMP0024,AD,Logout,2026-05-22T14:44
EV000555,EMP0024,Okta,DataExport,2026-04-16T07:34
EV000556,EMP0024,AD,DataExport,2025-12-23T07:25
EV000557,EMP0024,Okta,S3Access,2026-03-14T00:58
EV000558,EMP0024,Okta,Logout,2026-04-03T12:27
EV000559,EMP0024,GitHub,DataExport,2026-04-03T14:06
EV000560,EMP0024,Salesforce,RepoAccess,2026-05-14T03:01
EV000561,EMP0024,Salesforce,S3Access,2026-05-18T18:02
EV000562,EMP0024,AWS,RoleChange,2026-04-27T05:03
EV000563,EMP0024,AD,TokenUse,2026-02-20T15:51
EV000564,EMP0025,GitHub,S3Access,2026-01-16T09:07
EV000565,EMP0025,Okta,TicketUpdate,2026-01-27T16:18
EV000566,EMP0025,GitHub,S3Access,2026-02-02T07:04
EV000567,EMP0025,AD,Logout,2026-03-26T11:30
EV000568,EMP0025,GitHub,Logout,2026-01-06T03:06
EV000569,EMP0025,Okta,TokenUse,2026-02-05T22:42
EV000570,EMP0025,AWS,Login,2026-03-15T10:51
EV000571,EMP0025,Okta,TokenUse,2026-03-07T06:37
EV000572,EMP0025,Salesforce,Login,2026-03-19T08:16
EV000573,EMP0025,AWS,Logout,2025-12-27T01:36
EV000574,EMP0025,Salesforce,Logout,2026-03-06T00:13
EV000575,EMP0025,Okta,RoleChange,2026-01-28T05:54
EV000576,EMP0025,AD,TokenUse,2026-03-01T00:20
EV000577,EMP0025,AWS,RoleChange,2026-04-15T17:06
EV000578,EMP0025,Salesforce,S3Access,2026-04-17T14:42
EV000579,EMP0025,Salesforce,TokenUse,2026-05-20T19:02
EV000580,EMP0025,AD,DataExport,2026-04-28T16:15
EV000581,EMP0025,GitHub,TokenUse,2026-05-16T07:46
EV000582,EMP0026,Salesforce,Login,2026-01-20T12:36
EV000583,EMP0026,GitHub,S3Access,2026-05-16T07:27
EV000584,EMP0026,Okta,TokenUse,2025-12-24T14:14
EV000585,EMP0026,AWS,TokenUse,2026-03-30T13:28
EV000586,EMP0026,Salesforce,RoleChange,2025-12-31T19:59
EV000587,EMP0026,Okta,Logout,2026-05-27T19:19
EV000588,EMP0026,Salesforce,DataExport,2026-04-27T11:38
EV000589,EMP0026,Salesforce,TokenUse,2026-01-10T10:47
EV000590,EMP0026,AWS,RepoAccess,2026-04-04T05:44
EV000591,EMP0026,GitHub,TokenUse,2026-05-17T19:07
EV000592,EMP0026,Salesforce,S3Access,2026-05-08T08:25
EV000593,EMP0026,AWS,RepoAccess,2026-04-20T13:57
EV000594,EMP0026,AWS,RoleChange,2026-03-10T23:14
EV000595,EMP0026,AD,RepoAccess,2026-03-21T07:29
EV000596,EMP0026,AWS,TokenUse,2026-02-20T08:12
EV000597,EMP0026,AD,Login,2026-02-13T19:22
EV000598,EMP0026,Salesforce,DataExport,2026-03-09T07:54
EV000599,EMP0026,Okta,Login,2026-03-19T17:10
EV000600,EMP0026,Okta,TicketUpdate,2026-02-05T16:51
EV000601,EMP0026,Salesforce,TokenUse,2026-05-06T04:23
EV000602,EMP0026,AWS,S3Access,2026-01-11T00:52
EV000603,EMP0026,AWS,Login,2026-04-23T05:07
EV000604,EMP0026,GitHub,TokenUse,2026-05-18T13:19
EV000605,EMP0026,AWS,Logout,2026-03-22T21:41
EV000606,EMP0026,AD,S3Access,2026-05-19T04:45
EV000607,EMP0027,Salesforce,RoleChange,2025-12-26T14:08
EV000608,EMP0027,AD,S3Access,2025-12-25T00:55
EV000609,EMP0027,GitHub,S3Access,2026-01-05T06:44
EV000610,EMP0027,GitHub,RoleChange,2026-01-06T18:56
EV000611,EMP0027,GitHub,Logout,2026-05-01T23:25
EV000612,EMP0027,Salesforce,DataExport,2026-03-21T02:38
EV000613,EMP0027,AWS,DataExport,2026-04-12T01:01
EV000614,EMP0027,Okta,Login,2026-03-02T13:16
EV000615,EMP0027,AD,TokenUse,2026-03-07T09:12
EV000616,EMP0027,AD,RoleChange,2026-02-11T13:13
EV000617,EMP0027,GitHub,RoleChange,2026-05-18T16:43
EV000618,EMP0027,Okta,DataExport,2026-05-04T00:31
EV000619,EMP0027,Okta,RoleChange,2026-05-08T17:33
EV000620,EMP0027,Salesforce,Login,2026-04-03T21:36
EV000621,EMP0027,AWS,Login,2025-12-30T16:10
EV000622,EMP0027,GitHub,Login,2026-02-02T04:37
EV000623,EMP0027,AWS,DataExport,2026-02-22T16:45
EV000624,EMP0027,AD,DataExport,2026-02-24T17:47
EV000625,EMP0028,Okta,RoleChange,2026-04-08T03:03
EV000626,EMP0028,Salesforce,TokenUse,2025-12-30T03:06
EV000627,EMP0028,AD,TokenUse,2026-05-11T20:09
EV000628,EMP0028,GitHub,RepoAccess,2026-01-31T16:11
EV000629,EMP0028,AD,S3Access,2026-02-12T05:28
EV000630,EMP0028,AD,Login,2025-12-24T08:02
EV000631,EMP0028,GitHub,Logout,2026-04-11T05:47
EV000632,EMP0028,AD,TokenUse,2026-05-18T06:35
EV000633,EMP0028,AWS,S3Access,2026-01-12T18:33
EV000634,EMP0028,AWS,DataExport,2026-02-26T10:01
EV000635,EMP0028,AD,S3Access,2026-04-06T09:18
EV000636,EMP0028,AD,DataExport,2026-01-08T06:13
EV000637,EMP0028,Okta,Login,2026-04-27T20:53
EV000638,EMP0028,AWS,RoleChange,2026-05-24T22:12
EV000639,EMP0028,Okta,DataExport,2026-02-11T17:29
EV000640,EMP0028,GitHub,S3Access,2026-04-16T18:00
EV000641,EMP0028,AWS,DataExport,2026-03-27T22:33
EV000642,EMP0028,Okta,Login,2026-05-21T08:16
EV000643,EMP0028,GitHub,DataExport,2025-12-26T21:57
EV000644,EMP0028,GitHub,Logout,2026-05-29T17:00
EV000645,EMP0028,AD,Login,2026-04-01T01:29
EV000646,EMP0028,Okta,DataExport,2026-04-24T14:04
EV000647,EMP0028,GitHub,Logout,2026-05-10T05:54
EV000648,EMP0028,AWS,TicketUpdate,2026-05-06T11:26
EV000649,EMP0028,Okta,Login,2026-04-21T00:34
EV000650,EMP0028,AD,RepoAccess,2026-05-07T03:00
EV000651,EMP0029,GitHub,TokenUse,2026-04-08T08:57
EV000652,EMP0029,AD,RoleChange,2026-05-18T12:54
EV000653,EMP0029,AD,DataExport,2026-01-06T17:30
EV000654,EMP0029,AD,DataExport,2026-01-07T01:18
EV000655,EMP0029,Okta,DataExport,2026-05-07T23:13
EV000656,EMP0029,Okta,RoleChange,2026-03-21T23:33
EV000657,EMP0029,Salesforce,TicketUpdate,2026-01-07T02:11
EV000658,EMP0029,AD,TokenUse,2026-01-20T17:06
EV000659,EMP0029,AD,DataExport,2026-01-07T03:29
EV000660,EMP0029,Okta,TicketUpdate,2026-01-16T07:33
EV000661,EMP0029,AWS,TokenUse,2026-02-24T11:23
EV000662,EMP0029,Okta,TokenUse,2026-05-12T02:55
EV000663,EMP0029,Okta,TokenUse,2026-04-23T13:08
EV000664,EMP0029,Okta,RoleChange,2025-12-23T08:22
EV000665,EMP0029,Salesforce,DataExport,2026-05-28T00:29
EV000666,EMP0029,AD,S3Access,2026-02-07T12:43
EV000667,EMP0029,Salesforce,TicketUpdate,2026-01-28T14:55
EV000668,EMP0029,Okta,RoleChange,2026-01-30T14:37
EV000669,EMP0029,GitHub,RoleChange,2026-02-07T13:32
EV000670,EMP0029,AD,S3Access,2025-12-26T08:24
EV000671,EMP0029,AD,TicketUpdate,2026-05-25T18:10
EV000672,EMP0030,Salesforce,S3Access,2026-04-17T12:33
EV000673,EMP0030,AD,Logout,2026-05-05T04:53
EV000674,EMP0030,Okta,DataExport,2026-05-20T09:06
EV000675,EMP0030,AWS,RoleChange,2026-01-09T14:59
EV000676,EMP0030,Salesforce,RoleChange,2026-04-07T04:53
EV000677,EMP0030,GitHub,TokenUse,2026-01-24T21:12
EV000678,EMP0030,AD,TokenUse,2026-01-15T22:03
EV000679,EMP0030,Okta,TicketUpdate,2026-03-13T08:54
EV000680,EMP0030,Okta,TokenUse,2026-05-19T11:18
EV000681,EMP0030,AD,RoleChange,2026-01-26T13:38
EV000682,EMP0030,AD,DataExport,2026-04-13T15:42
EV000683,EMP0030,Okta,S3Access,2026-02-22T04:52
EV000684,EMP0030,AD,Login,2026-03-27T20:15
EV000685,EMP0030,Okta,RoleChange,2025-12-24T05:04
EV000686,EMP0030,Salesforce,S3Access,2026-01-27T14:49
EV000687,EMP0030,Okta,Logout,2026-05-28T20:52
EV000688,EMP0030,AWS,DataExport,2026-04-02T07:43
EV000689,EMP0030,AWS,TokenUse,2025-12-23T17:49
EV000690,EMP0030,Salesforce,DataExport,2025-12-28T16:28
EV000691,EMP0030,AD,Login,2026-03-17T06:29
EV000692,EMP0030,Okta,RoleChange,2026-05-20T01:11
EV000693,EMP0030,Salesforce,Login,2026-01-02T23:34
EV000694,EMP0030,GitHub,RoleChange,2026-02-06T09:58
EV000695,EMP0030,AWS,TokenUse,2026-03-11T23:10
EV000696,EMP0030,GitHub,TicketUpdate,2026-04-21T17:40
EV000697,EMP0031,AD,RoleChange,2026-01-31T19:52
EV000698,EMP0031,Salesforce,RepoAccess,2026-05-23T17:10
EV000699,EMP0031,AD,TokenUse,2026-02-03T16:28
EV000700,EMP0031,AD,Logout,2026-05-27T04:18
EV000701,EMP0031,Salesforce,TokenUse,2026-04-15T02:59
EV000702,EMP0031,GitHub,TicketUpdate,2026-04-10T03:27
EV000703,EMP0031,Salesforce,RoleChange,2026-01-18T20:32
EV000704,EMP0031,AWS,RepoAccess,2026-05-06T22:04
EV000705,EMP0031,AD,TokenUse,2025-12-27T17:52
EV000706,EMP0031,AWS,TokenUse,2026-03-12T15:42
EV000707,EMP0031,GitHub,RoleChange,2026-05-15T02:30
EV000708,EMP0031,AWS,DataExport,2026-01-09T11:52
EV000709,EMP0031,AWS,TokenUse,2026-01-20T09:05
EV000710,EMP0031,AD,TokenUse,2026-01-05T22:23
EV000711,EMP0031,GitHub,DataExport,2026-05-24T16:32
EV000712,EMP0031,AWS,TokenUse,2026-04-06T04:33
EV000713,EMP0031,Salesforce,S3Access,2026-04-18T23:51
EV000714,EMP0031,Okta,S3Access,2026-02-02T01:42
EV000715,EMP0032,AWS,RepoAccess,2026-03-22T17:40
EV000716,EMP0032,AD,RepoAccess,2026-01-17T15:28
EV000717,EMP0032,AWS,DataExport,2026-02-17T06:13
EV000718,EMP0032,AWS,RepoAccess,2026-05-10T06:05
EV000719,EMP0032,AWS,RepoAccess,2026-01-02T12:40
EV000720,EMP0032,AD,Logout,2025-12-22T23:54
EV000721,EMP0032,Okta,TokenUse,2026-03-04T03:49
EV000722,EMP0032,Salesforce,DataExport,2026-02-24T23:19
EV000723,EMP0032,GitHub,TokenUse,2026-05-09T23:18
EV000724,EMP0032,GitHub,DataExport,2025-12-29T21:24
EV000725,EMP0032,GitHub,TokenUse,2026-03-01T13:01
EV000726,EMP0032,AD,RoleChange,2026-04-07T13:56
EV000727,EMP0032,GitHub,TicketUpdate,2026-01-09T05:13
EV000728,EMP0032,Salesforce,TokenUse,2026-04-27T10:17
EV000729,EMP0032,GitHub,TokenUse,2026-04-13T02:37
EV000730,EMP0032,AWS,Login,2026-02-26T09:16
EV000731,EMP0032,AD,DataExport,2026-05-26T09:17
EV000732,EMP0032,Salesforce,DataExport,2026-02-03T22:25
EV000733,EMP0032,Okta,TokenUse,2026-03-03T10:12
EV000734,EMP0032,Salesforce,TicketUpdate,2026-02-14T14:59
EV000735,EMP0032,Okta,Logout,2026-03-07T18:30
EV000736,EMP0032,AWS,DataExport,2026-03-21T14:19
EV000737,EMP0033,Salesforce,TicketUpdate,2026-01-11T11:50
EV000738,EMP0033,Salesforce,S3Access,2026-01-29T22:33
EV000739,EMP0033,Okta,Logout,2026-06-01T08:12
EV000740,EMP0033,AD,DataExport,2026-03-22T15:35
EV000741,EMP0033,GitHub,DataExport,2026-05-24T04:59
EV000742,EMP0033,AD,RoleChange,2026-01-17T02:21
EV000743,EMP0033,GitHub,Login,2026-04-16T22:06
EV000744,EMP0033,GitHub,S3Access,2026-03-24T21:22
EV000745,EMP0033,GitHub,TokenUse,2026-03-11T22:04
EV000746,EMP0033,Salesforce,TokenUse,2026-02-17T13:20
EV000747,EMP0033,GitHub,RepoAccess,2026-04-06T06:17
EV000748,EMP0033,GitHub,DataExport,2026-02-24T17:40
EV000749,EMP0033,Salesforce,TokenUse,2026-05-22T03:03
EV000750,EMP0033,AD,RepoAccess,2026-02-12T17:20
EV000751,EMP0033,AD,TokenUse,2026-04-26T08:11
EV000752,EMP0033,AD,TokenUse,2026-01-28T07:11
EV000753,EMP0033,AD,DataExport,2026-02-27T11:51
EV000754,EMP0033,AWS,TokenUse,2026-05-25T06:42
EV000755,EMP0034,AD,S3Access,2026-03-22T20:34
EV000756,EMP0034,GitHub,S3Access,2026-04-24T08:54
EV000757,EMP0034,Okta,DataExport,2026-03-29T11:25
EV000758,EMP0034,Okta,RepoAccess,2026-04-12T01:18
EV000759,EMP0034,Salesforce,RepoAccess,2026-02-28T11:04
EV000760,EMP0034,Salesforce,TokenUse,2026-02-06T18:41
EV000761,EMP0034,AWS,S3Access,2026-03-17T20:25
EV000762,EMP0034,GitHub,RoleChange,2026-05-06T08:33
EV000763,EMP0034,Okta,RepoAccess,2026-02-22T04:20
EV000764,EMP0034,GitHub,TokenUse,2026-01-17T11:28
EV000765,EMP0034,Salesforce,TokenUse,2026-05-08T08:53
EV000766,EMP0034,Salesforce,Login,2026-02-03T19:31
EV000767,EMP0034,Salesforce,RoleChange,2026-04-28T06:22
EV000768,EMP0034,Okta,Logout,2026-02-23T20:08
EV000769,EMP0034,AD,Login,2025-12-22T11:03
EV000770,EMP0034,Okta,S3Access,2026-04-10T10:19
EV000771,EMP0034,AD,RepoAccess,2025-12-30T04:57
EV000772,EMP0034,GitHub,RepoAccess,2026-02-02T10:17
EV000773,EMP0034,AD,S3Access,2026-05-15T19:32
EV000774,EMP0034,AD,Login,2026-03-05T15:49
EV000775,EMP0035,Okta,RoleChange,2025-12-31T02:05
EV000776,EMP0035,Salesforce,Logout,2026-01-25T18:36
EV000777,EMP0035,Salesforce,Login,2026-04-17T11:28
EV000778,EMP0035,AD,RepoAccess,2026-03-21T06:31
EV000779,EMP0035,Salesforce,S3Access,2026-02-07T13:29
EV000780,EMP0035,AWS,RoleChange,2026-02-02T21:56
EV000781,EMP0035,Salesforce,DataExport,2026-01-23T08:49
EV000782,EMP0035,Salesforce,Login,2026-04-12T10:33
EV000783,EMP0035,Salesforce,DataExport,2026-04-10T09:52
EV000784,EMP0035,AD,RoleChange,2026-05-11T17:08
EV000785,EMP0035,AWS,S3Access,2026-02-26T05:23
EV000786,EMP0035,Okta,TicketUpdate,2026-05-27T13:39
EV000787,EMP0035,GitHub,TokenUse,2025-12-26T17:03
EV000788,EMP0035,Okta,Logout,2026-02-18T20:39
EV000789,EMP0035,Okta,TicketUpdate,2025-12-24T08:24
EV000790,EMP0035,AWS,DataExport,2026-04-19T10:08
EV000791,EMP0035,Okta,RoleChange,2026-04-27T18:41
EV000792,EMP0035,Okta,TokenUse,2026-05-23T08:57
EV000793,EMP0035,GitHub,RepoAccess,2025-12-22T11:11
EV000794,EMP0035,GitHub,Logout,2026-04-18T15:38
EV000795,EMP0036,Okta,S3Access,2026-05-25T17:04
EV000796,EMP0036,Okta,TokenUse,2026-02-28T05:14
EV000797,EMP0036,AWS,S3Access,2026-01-15T21:02
EV000798,EMP0036,AD,DataExport,2026-01-17T03:27
EV000799,EMP0036,GitHub,S3Access,2026-05-17T15:48
EV000800,EMP0036,AWS,TokenUse,2026-02-11T13:45
EV000801,EMP0036,Okta,S3Access,2026-01-30T13:47
EV000802,EMP0036,GitHub,TokenUse,2026-01-20T19:16
EV000803,EMP0036,AWS,TicketUpdate,2026-04-20T11:54
EV000804,EMP0036,GitHub,TokenUse,2026-04-16T19:03
EV000805,EMP0036,AWS,DataExport,2026-05-29T22:21
EV000806,EMP0036,GitHub,Logout,2026-02-16T07:08
EV000807,EMP0036,AWS,S3Access,2026-01-19T17:59
EV000808,EMP0036,GitHub,TokenUse,2026-05-11T08:56
EV000809,EMP0036,Okta,Login,2025-12-30T07:51
EV000810,EMP0036,GitHub,TokenUse,2026-05-08T08:40
EV000811,EMP0036,Salesforce,S3Access,2026-02-17T15:28
EV000812,EMP0036,AWS,Login,2026-03-12T06:59
EV000813,EMP0037,AWS,RepoAccess,2026-02-25T11:00
EV000814,EMP0037,Okta,TokenUse,2026-04-18T12:24
EV000815,EMP0037,AD,S3Access,2026-05-17T21:23
EV000816,EMP0037,Salesforce,RoleChange,2026-04-05T17:21
EV000817,EMP0037,AD,TokenUse,2026-05-27T14:39
EV000818,EMP0037,Salesforce,S3Access,2026-05-07T10:16
EV000819,EMP0037,GitHub,RoleChange,2026-03-25T14:23
EV000820,EMP0037,GitHub,DataExport,2026-01-13T23:23
EV000821,EMP0037,GitHub,Logout,2026-04-05T14:16
EV000822,EMP0037,GitHub,DataExport,2026-02-03T01:06
EV000823,EMP0037,GitHub,Logout,2026-04-23T01:25
EV000824,EMP0037,Salesforce,DataExport,2026-02-12T15:56
EV000825,EMP0037,AD,TokenUse,2026-01-18T10:35
EV000826,EMP0037,Okta,DataExport,2026-05-27T22:06
EV000827,EMP0037,Okta,TokenUse,2026-01-13T13:16
EV000828,EMP0037,GitHub,RoleChange,2026-03-20T20:46
EV000829,EMP0037,Salesforce,Logout,2026-05-05T20:59
EV000830,EMP0037,AWS,Login,2026-01-02T17:17
EV000831,EMP0037,Salesforce,Login,2026-03-15T08:20
EV000832,EMP0037,AD,RoleChange,2026-01-26T17:17
EV000833,EMP0037,Okta,Login,2026-04-03T05:46
EV000834,EMP0037,Salesforce,S3Access,2026-05-14T06:45
EV000835,EMP0037,GitHub,RepoAccess,2026-03-04T09:59
EV000836,EMP0037,AWS,DataExport,2026-02-19T13:46
EV000837,EMP0037,GitHub,RepoAccess,2026-04-04T13:59
EV000838,EMP0038,AWS,DataExport,2026-05-01T02:45
EV000839,EMP0038,GitHub,Login,2026-02-28T23:42
EV000840,EMP0038,AD,RoleChange,2026-02-21T03:02
EV000841,EMP0038,Okta,DataExport,2026-05-29T23:49
EV000842,EMP0038,Salesforce,S3Access,2026-03-31T21:00
EV000843,EMP0038,AD,TokenUse,2026-04-30T06:34
EV000844,EMP0038,AD,S3Access,2026-01-11T23:08
EV000845,EMP0038,GitHub,TokenUse,2026-04-28T12:41
EV000846,EMP0038,AD,Logout,2026-05-01T00:04
EV000847,EMP0038,AWS,TokenUse,2026-02-03T07:31
EV000848,EMP0038,AWS,RoleChange,2025-12-29T04:43
EV000849,EMP0038,Okta,RepoAccess,2026-02-23T08:06
EV000850,EMP0038,GitHub,S3Access,2026-01-02T05:56
EV000851,EMP0038,AWS,S3Access,2026-01-02T13:00
EV000852,EMP0038,AD,RepoAccess,2026-04-03T21:03
EV000853,EMP0038,Salesforce,Logout,2026-01-09T06:25
EV000854,EMP0038,GitHub,S3Access,2026-01-17T07:07
EV000855,EMP0038,AD,Login,2026-02-23T21:15
EV000856,EMP0039,AD,TicketUpdate,2026-02-18T14:25
EV000857,EMP0039,AD,RoleChange,2026-05-22T03:00
EV000858,EMP0039,AWS,S3Access,2026-05-30T17:59
EV000859,EMP0039,Okta,S3Access,2026-03-29T07:16
EV000860,EMP0039,AWS,Login,2026-01-06T05:07
EV000861,EMP0039,AD,S3Access,2026-01-13T15:12
EV000862,EMP0039,AWS,TokenUse,2026-03-12T12:53
EV000863,EMP0039,Okta,TokenUse,2026-03-23T23:46
EV000864,EMP0039,GitHub,DataExport,2026-03-18T01:11
EV000865,EMP0039,AD,RepoAccess,2026-03-11T14:51
EV000866,EMP0039,GitHub,RoleChange,2026-02-20T08:17
EV000867,EMP0039,GitHub,DataExport,2026-03-11T17:45
EV000868,EMP0039,GitHub,S3Access,2026-01-26T07:53
EV000869,EMP0039,AWS,RoleChange,2026-05-24T02:15
EV000870,EMP0039,Okta,RoleChange,2026-04-12T02:51
EV000871,EMP0039,AD,Login,2026-02-01T10:48
EV000872,EMP0039,AWS,DataExport,2026-02-27T10:36
EV000873,EMP0039,AWS,TicketUpdate,2025-12-29T19:56
EV000874,EMP0039,Salesforce,Logout,2026-01-23T00:29
EV000875,EMP0039,AWS,Login,2026-02-16T00:33
EV000876,EMP0039,AWS,Logout,2026-01-11T14:57
EV000877,EMP0039,Okta,TokenUse,2026-01-19T08:56
